shipment_id,supplier,product,distance_km,order_quantity,supplier_reliability,historical_delay_rate,lead_time_days,inventory_level,supplier_capacity,shipping_cost,weather_risk,demand_forecast,delay
SHP00265,Supplier_C,Processors,1525,1066,0.74,0.25,5,870,2874,6054.61,0.21,2444,0
SHP00266,Supplier_B,Sensors,2912,259,0.95,0.03,9,2169,6830,18362.13,0.85,1966,1
SHP00267,Supplier_D,Processors,3347,548,0.87,0.18,29,2392,7679,4076.59,0.51,1152,0
SHP00268,Supplier_D,Sensors,2692,1475,0.95,0.18,21,220,8986,3884.71,0.98,1026,0
SHP00269,Supplier_C,Batteries,1590,478,0.93,0.07,23,295,1937,9852.5,0.12,1325,0
SHP00270,Supplier_C,Microchips,1324,1151,0.9,0.3,29,1214,3194,2297.85,0.41,1931,0
SHP00271,Supplier_B,Batteries,2687,1641,0.88,0.28,18,1689,5125,17945.21,0.33,2632,0
SHP00272,Supplier_D,Microchips,3164,1153,0.71,0.07,7,666,7250,2452.91,0.52,229,1
SHP00273,Supplier_D,Microchips,932,1379,0.95,0.14,17,289,9581,12522.87,0.63,2195,0
SHP00274,Supplier_D,Processors,4792,107,0.82,0.05,27,2006,9162,7125.75,0.66,926,0
SHP00275,Supplier_A,Batteries,2540,1603,0.86,0.3,6,2408,7549,16183.32,0.0,699,0
SHP00276,Supplier_D,Sensors,4895,1281,0.71,0.13,15,1489,8178,12001.31,0.09,869,1
SHP00277,Supplier_A,Batteries,1746,1584,0.97,0.16,3,447,9538,8071.97,0.04,2718,0
SHP00278,Supplier_B,Processors,540,1208,0.96,0.13,18,1906,9310,19685.52,0.86,556,1
SHP00279,Supplier_A,Microchips,1629,1917,0.86,0.12,7,972,9054,1791.5,0.31,1172,0
SHP00280,Supplier_B,Processors,3065,1043,0.87,0.27,12,841,5615,11766.83,0.37,2875,0
SHP00281,Supplier_D,Displays,2467,571,0.9,0.27,3,1956,3466,19796.58,0.45,1371,1
SHP00282,Supplier_D,Displays,3386,630,0.78,0.19,26,1954,9775,13973.58,0.85,1953,1
SHP00283,Supplier_B,Sensors,4763,1926,0.76,0.24,26,2119,3759,14925.51,0.01,2437,1
SHP00284,Supplier_C,Processors,4431,948,0.9,0.19,2,862,2708,1125.78,0.12,634,1
SHP00285,Supplier_B,Sensors,1404,1156,0.73,0.03,6,953,6408,916.58,0.69,2583,0
SHP00286,Supplier_C,Sensors,3134,670,0.83,0.04,9,1780,7377,1204.15,0.96,2975,0
SHP00287,Supplier_A,Displays,3788,1117,0.84,0.15,5,881,7404,19838.62,0.64,1506,0
SHP00288,Supplier_A,Sensors,4073,1556,0.81,0.27,20,1444,8076,19600.64,0.26,1219,1
SHP00289,Supplier_A,Displays,1285,1015,0.75,0.32,6,2016,7221,7022.92,0.52,2398,0
SHP00290,Supplier_D,Microchips,3362,959,0.8,0.03,6,1094,5837,6174.15,0.97,2388,1
SHP00291,Supplier_A,Processors,2207,1717,0.8,0.14,25,2604,9863,3346.2,0.53,404,0
SHP00292,Supplier_C,Sensors,1940,542,0.84,0.09,17,2257,2685,6918.24,0.37,2704,0
SHP00293,Supplier_A,Displays,4420,548,0.9,0.29,23,793,3485,7717.92,0.38,1711,1
SHP00294,Supplier_B,Batteries,2847,1091,0.98,0.3,19,862,8940,15091.51,0.97,1742,1
SHP00295,Supplier_B,Sensors,4777,654,0.74,0.09,12,1629,4601,17392.72,0.72,1117,1
SHP00296,Supplier_D,Microchips,4364,997,0.95,0.25,18,1425,2453,15061.33,0.69,1090,0
SHP00297,Supplier_B,Microchips,3233,343,0.78,0.26,4,2277,4206,13106.26,0.23,1695,0
SHP00298,Supplier_C,Batteries,3520,1221,0.87,0.08,19,1700,7712,15435.05,0.56,1563,0
SHP00299,Supplier_A,Displays,1565,1545,0.86,0.16,5,2310,3990,14900.7,0.36,1611,1
SHP00300,Supplier_D,Sensors,4209,221,0.86,0.22,20,579,8546,9777.12,0.24,1621,0
SHP00301,Supplier_A,Displays,2311,1636,0.91,0.03,10,1468,2350,7049.1,0.9,2279,0
SHP00302,Supplier_A,Microchips,2904,580,0.81,0.15,6,2124,7342,6014.22,0.38,475,0
SHP00303,Supplier_C,Displays,1643,1193,0.79,0.07,5,988,8338,13747.43,0.28,2058,0
SHP00304,Supplier_B,Microchips,1789,1909,0.95,0.2,17,2967,6434,19206.43,0.93,1821,1
SHP00305,Supplier_B,Displays,1671,1810,0.76,0.3,11,2535,4949,11830.57,0.2,786,0
SHP00306,Supplier_A,Batteries,4641,115,0.75,0.19,10,334,2279,18294.27,0.75,470,1
SHP00307,Supplier_D,Processors,3379,190,0.7,0.03,17,2758,6998,777.47,0.65,254,0
SHP00308,Supplier_B,Batteries,3641,495,0.76,0.03,21,1870,1820,15992.18,0.92,2392,1
SHP00309,Supplier_D,Batteries,4911,1579,0.85,0.22,23,698,7119,17145.25,0.83,2689,1
SHP00310,Supplier_B,Processors,3123,238,0.86,0.13,27,238,3295,12804.38,0.71,781,1
SHP00311,Supplier_D,Processors,918,207,0.77,0.21,18,1775,1003,18714.19,0.31,1959,0
SHP00312,Supplier_C,Sensors,4621,1683,0.72,0.07,19,1272,3560,12003.3,0.5,1544,0
SHP00313,Supplier_D,Sensors,1224,719,0.92,0.28,16,1175,7981,5190.47,0.94,2820,0
SHP00314,Supplier_C,Batteries,1229,295,0.92,0.3,21,528,1030,4706.49,0.02,187,0
SHP00315,Supplier_C,Batteries,1802,905,0.99,0.31,10,2700,6952,11338.81,0.79,1629,1
SHP00316,Supplier_D,Microchips,2101,993,0.96,0.12,7,2093,9132,18176.44,0.25,112,0
SHP00317,Supplier_C,Microchips,3978,797,0.97,0.24,7,2075,1885,1911.17,0.19,1801,0
SHP00318,Supplier_A,Sensors,4472,1106,0.93,0.11,12,566,8492,12285.61,0.23,1280,0
SHP00319,Supplier_C,Sensors,1906,1434,0.88,0.27,26,1938,5843,15511.17,0.06,419,1
SHP00320,Supplier_B,Microchips,3047,1826,0.74,0.06,29,1600,5038,2750.34,0.99,391,0
SHP00321,Supplier_D,Microchips,3309,379,0.88,0.27,21,1590,3290,2777.01,0.87,1739,1
SHP00322,Supplier_A,Displays,2252,561,0.72,0.17,4,2327,4894,7639.5,0.52,2770,0
SHP00323,Supplier_D,Displays,4741,899,0.96,0.3,24,2966,5596,5840.68,0.72,872,0
SHP00324,Supplier_B,Microchips,4305,1860,0.84,0.26,13,1187,1204,4367.13,0.56,1783,1
SHP00325,Supplier_B,Displays,644,1144,0.9,0.14,16,1589,6502,4374.54,0.81,1600,0
SHP00326,Supplier_B,Processors,2501,1386,0.72,0.32,8,1798,9197,3048.05,0.84,1774,0
SHP00327,Supplier_C,Sensors,4938,1988,0.85,0.11,26,2856,8820,12411.65,0.23,2987,0
SHP00328,Supplier_C,Sensors,2464,1801,0.79,0.34,23,83,9140,13918.45,0.46,1023,0
SHP00329,Supplier_D,Microchips,1389,128,0.78,0.27,19,345,1531,14207.26,0.63,1556,1
SHP00330,Supplier_D,Batteries,3865,218,0.81,0.35,23,2550,9016,10880.9,0.98,2549,0
SHP00331,Supplier_A,Microchips,1975,859,0.7,0.04,16,1479,1226,19081.67,0.68,257,0
SHP00332,Supplier_A,Displays,4528,1032,0.84,0.11,9,1200,7142,17670.39,0.9,483,1
SHP00333,Supplier_D,Batteries,4787,229,0.84,0.26,23,2239,8482,19173.81,0.85,497,1
SHP00334,Supplier_C,Displays,882,1701,0.95,0.32,10,2037,3099,8081.51,0.58,2203,1
SHP00335,Supplier_B,Processors,639,309,0.83,0.03,16,697,8313,17616.77,0.89,1196,0
SHP00336,Supplier_D,Displays,2882,1559,0.81,0.02,17,2225,8290,15376.06,0.38,1069,1
SHP00337,Supplier_A,Processors,2768,1845,0.99,0.1,21,2932,5566,7129.47,0.38,2907,1
SHP00338,Supplier_C,Processors,4814,1078,0.87,0.3,4,1759,3661,2578.57,0.78,2620,1
SHP00339,Supplier_D,Displays,4037,346,0.84,0.27,28,2827,2664,13811.11,0.13,293,1
SHP00340,Supplier_D,Displays,3056,669,0.84,0.13,6,1597,2525,3160.82,0.31,1830,0
SHP00341,Supplier_C,Processors,3822,904,0.93,0.02,4,512,4750,6228.63,0.61,2944,0
SHP00342,Supplier_D,Batteries,3967,409,0.8,0.2,28,2661,7757,10257.11,0.42,859,0
SHP00343,Supplier_C,Processors,1933,166,0.81,0.1,29,1259,4654,13757.71,0.94,1352,1
SHP00344,Supplier_B,Sensors,2246,406,0.92,0.27,3,563,3567,18561.44,0.96,894,1
SHP00345,Supplier_C,Processors,2270,1006,0.72,0.17,3,50,2096,12068.18,0.5,2983,0
SHP00346,Supplier_C,Batteries,3491,1916,0.95,0.24,5,1312,4098,13592.56,0.54,2822,1
SHP00347,Supplier_C,Sensors,1716,488,0.82,0.3,4,1128,4240,6545.27,0.72,1726,0
SHP00348,Supplier_D,Microchips,4717,1404,0.87,0.2,10,1521,8967,13902.21,0.46,2413,1
SHP00349,Supplier_D,Microchips,1016,1598,0.92,0.13,24,387,7728,9036.91,0.19,1762,0
SHP00350,Supplier_C,Batteries,4912,1727,0.78,0.27,23,2915,6328,17210.16,0.75,2941,1
SHP00351,Supplier_D,Processors,2856,1261,0.96,0.11,27,1177,8778,8152.79,0.74,1194,0
SHP00352,Supplier_A,Displays,2036,1354,0.98,0.31,13,2442,9079,9631.3,0.24,190,1
SHP00353,Supplier_A,Batteries,4142,1584,0.84,0.04,25,1026,4614,8935.46,0.83,1739,1
SHP00354,Supplier_D,Sensors,3191,1539,0.97,0.3,10,932,1847,16316.9,0.61,2592,1
SHP00355,Supplier_D,Sensors,4755,1188,0.7,0.05,20,2295,4616,19097.13,0.24,176,0
SHP00356,Supplier_C,Microchips,1068,1309,0.96,0.04,13,1087,3704,6881.89,0.65,1420,1
SHP00357,Supplier_B,Sensors,3464,1411,0.79,0.14,17,1753,7754,9763.04,0.23,2469,0
SHP00358,Supplier_D,Batteries,3303,571,0.79,0.34,27,921,4893,14265.56,0.27,2568,1
SHP00359,Supplier_A,Sensors,989,248,0.77,0.34,24,2639,3994,17959.94,0.85,2693,1
SHP00360,Supplier_C,Batteries,892,1837,0.79,0.09,26,506,5533,10127.16,0.93,1757,1
SHP00361,Supplier_D,Displays,3558,1123,0.76,0.07,2,1599,2500,2623.42,0.26,445,0
SHP00362,Supplier_A,Microchips,1081,1215,0.96,0.14,11,2847,3442,7689.09,0.93,2862,0
SHP00363,Supplier_A,Sensors,3631,1856,0.96,0.13,26,415,2725,11232.06,0.24,1764,1
SHP00364,Supplier_B,Batteries,3629,1601,0.73,0.27,24,2498,8341,8641.73,0.12,2872,1
SHP00365,Supplier_C,Processors,901,1587,0.74,0.17,11,2671,1325,4137.84,0.06,749,0
SHP00366,Supplier_C,Microchips,142,719,0.95,0.28,5,2579,5417,1221.3,0.24,1384,0
SHP00367,Supplier_B,Displays,3449,1103,0.82,0.27,12,2207,3666,13904.47,0.39,1469,1
SHP00368,Supplier_B,Batteries,1877,1155,0.75,0.21,29,2503,5361,19858.38,0.93,2806,1
SHP00369,Supplier_C,Displays,3301,80,0.85,0.3,23,2406,8152,18424.53,0.24,2296,1
SHP00370,Supplier_C,Displays,449,1821,0.82,0.08,12,209,1841,13823.78,0.37,2012,0
SHP00371,Supplier_D,Sensors,1667,1057,0.76,0.07,12,893,5778,16909.83,0.73,2565,1
SHP00372,Supplier_D,Sensors,1229,382,0.91,0.27,23,2152,3071,5486.69,0.3,1586,0
SHP00373,Supplier_B,Batteries,3059,709,0.88,0.1,7,2858,2284,12637.47,0.68,2099,1
SHP00374,Supplier_D,Processors,3887,226,0.73,0.02,16,2049,2378,1681.78,0.43,865,0
SHP00375,Supplier_A,Batteries,1880,419,0.97,0.32,3,2353,7339,14290.09,0.2,1909,0
SHP00376,Supplier_D,Processors,683,596,0.86,0.23,22,2631,3658,19412.51,0.73,1684,1
SHP00377,Supplier_D,Displays,4627,584,0.77,0.17,24,2519,4561,17285.55,0.03,2212,1
SHP00378,Supplier_A,Microchips,3477,1179,0.76,0.26,23,1688,7007,10921.6,0.29,1582,1
SHP00379,Supplier_B,Batteries,3501,146,0.74,0.13,4,2910,6452,15880.43,0.36,775,0
SHP00380,Supplier_A,Batteries,3285,279,0.82,0.33,28,2984,5012,18906.03,0.46,2371,1
SHP00381,Supplier_D,Processors,2294,276,0.74,0.04,29,2361,2978,4712.34,0.68,575,1
SHP00382,Supplier_B,Displays,1262,420,0.82,0.23,6,2845,5416,15968.54,0.46,425,0
SHP00383,Supplier_D,Displays,398,1173,0.74,0.28,25,2930,6496,5762.02,0.59,2235,0
SHP00384,Supplier_A,Processors,3447,1518,0.89,0.17,12,282,8874,17600.47,0.6,257,1
SHP00385,Supplier_A,Displays,2039,1541,0.93,0.27,22,2777,3224,2417.91,0.37,1396,1
SHP00386,Supplier_D,Sensors,888,104,0.86,0.33,13,282,8089,3975.26,0.93,1039,0
SHP00387,Supplier_C,Microchips,2989,1268,0.9,0.27,27,607,1953,14552.02,0.96,381,0
SHP00388,Supplier_C,Batteries,1477,1593,0.97,0.12,4,2778,7934,3908.16,0.58,756,0
SHP00389,Supplier_A,Microchips,2049,473,0.89,0.21,10,1999,6917,3582.06,0.07,2310,1
SHP00390,Supplier_A,Batteries,3372,364,0.81,0.32,28,1509,9261,11331.6,0.49,1000,1
SHP00391,Supplier_C,Sensors,977,1201,0.83,0.17,4,384,6742,16782.25,0.18,430,0
SHP00392,Supplier_C,Displays,3842,81,0.95,0.24,3,2501,5253,5735.11,0.48,243,0
SHP00393,Supplier_D,Processors,1677,142,0.74,0.17,7,305,1548,16902.19,0.19,2587,0
SHP00394,Supplier_D,Sensors,3239,568,0.79,0.06,25,1139,2839,16255.09,0.7,2635,1
SHP00395,Supplier_C,Microchips,2592,1331,0.87,0.04,7,821,2951,11792.56,0.08,1513,0
SHP00396,Supplier_D,Processors,2855,902,0.9,0.33,18,995,3507,13107.97,0.95,1143,1
SHP00397,Supplier_D,Displays,2003,1975,0.92,0.22,9,1161,7350,1288.6,0.2,1335,0
SHP00398,Supplier_B,Sensors,1482,1293,0.79,0.05,2,360,8603,7659.14,0.66,2683,0
SHP00399,Supplier_D,Processors,4340,801,0.74,0.3,26,1644,3625,5636.2,0.92,2875,0
SHP00400,Supplier_A,Sensors,2422,1179,0.98,0.19,9,2779,6893,3425.08,0.25,1687,0
SHP00401,Supplier_D,Sensors,2656,1621,0.72,0.27,23,1331,8400,8098.36,0.93,749,0
SHP00402,Supplier_D,Displays,1961,465,0.73,0.06,16,1631,3153,7420.63,0.39,764,0
SHP00403,Supplier_C,Batteries,1966,606,0.84,0.32,19,2226,5761,14713.39,0.96,272,1
SHP00404,Supplier_A,Processors,4147,1883,0.94,0.21,14,2878,8185,12162.88,0.97,2148,1
SHP00405,Supplier_D,Displays,3275,1382,0.92,0.26,26,2423,4566,18305.45,0.19,1327,0
SHP00406,Supplier_D,Sensors,1198,415,0.97,0.03,9,839,1259,3335.45,0.83,1994,1
SHP00407,Supplier_B,Displays,1834,1594,0.74,0.12,21,2114,9504,1665.1,0.19,1324,0
SHP00408,Supplier_D,Batteries,4763,1532,0.81,0.11,19,2796,2844,10924.85,0.23,1037,1
SHP00409,Supplier_D,Processors,3516,648,0.78,0.33,14,391,8269,520.03,0.08,508,1
SHP00410,Supplier_B,Batteries,4726,1443,0.95,0.08,15,1052,2533,15860.52,0.16,2891,0
SHP00411,Supplier_C,Microchips,780,380,0.84,0.25,16,887,6596,10366.47,0.63,677,0
SHP00412,Supplier_D,Processors,2170,738,0.71,0.03,7,677,5769,10017.28,0.45,2108,1
SHP00413,Supplier_B,Batteries,4924,1715,0.91,0.09,2,2868,3020,7568.67,0.79,181,0
SHP00414,Supplier_A,Sensors,1829,1780,0.81,0.13,8,2975,7358,7811.99,0.33,702,1
SHP00415,Supplier_C,Processors,2291,60,0.85,0.28,2,1322,6502,8907.11,0.97,2075,0
SHP00416,Supplier_A,Processors,767,867,0.96,0.28,16,759,6243,812.63,0.05,2694,1
SHP00417,Supplier_A,Displays,1712,1580,0.77,0.33,7,2946,2691,2129.14,0.06,2324,0
SHP00418,Supplier_B,Sensors,780,468,0.77,0.32,6,788,9519,10348.44,0.7,2803,0
SHP00419,Supplier_D,Microchips,1072,1195,0.78,0.05,13,2274,2588,3427.38,0.89,1338,0
SHP00420,Supplier_B,Batteries,2946,960,0.8,0.29,27,1828,4753,15685.87,0.8,1087,1
SHP00421,Supplier_B,Displays,2232,1308,0.73,0.17,4,995,1097,5852.46,0.49,240,1
SHP00422,Supplier_B,Batteries,2563,1404,0.9,0.31,23,2454,5754,2409.04,0.27,2415,0
SHP00423,Supplier_B,Microchips,2629,1616,0.76,0.05,21,544,7173,5086.59,0.01,238,1
SHP00424,Supplier_C,Microchips,2603,397,0.97,0.29,15,84,9052,7463.42,0.51,1183,1
SHP00425,Supplier_D,Processors,4492,1007,0.76,0.07,29,1480,6018,1188.67,0.48,2708,1
SHP00426,Supplier_A,Microchips,3283,461,0.77,0.13,7,2041,6704,3262.67,0.34,1687,1
SHP00427,Supplier_A,Batteries,4133,1297,0.79,0.03,5,867,8911,6815.01,0.58,1184,0
SHP00428,Supplier_D,Sensors,3267,202,0.92,0.06,16,59,9276,6554.37,0.73,1849,1
SHP00429,Supplier_A,Sensors,3097,1285,0.82,0.17,18,1035,2277,16107.54,0.7,1755,1
SHP00430,Supplier_D,Processors,3327,141,0.94,0.29,6,1787,1518,16943.48,0.26,2878,1
SHP00431,Supplier_A,Batteries,2252,1994,0.93,0.28,25,2628,6426,4271.66,0.59,139,1
SHP00432,Supplier_B,Batteries,1828,380,0.97,0.1,7,1608,8815,2916.83,0.15,1469,0
SHP00433,Supplier_A,Microchips,2124,1540,0.92,0.07,11,2192,1183,12866.17,0.12,1450,0
SHP00434,Supplier_D,Batteries,429,1933,0.72,0.15,10,2673,3388,16190.16,0.79,2094,1
SHP00435,Supplier_D,Displays,2586,1714,0.94,0.31,5,499,5322,19292.6,0.69,2584,0
SHP00436,Supplier_D,Microchips,1255,1004,0.97,0.05,27,1293,5932,632.53,0.77,1952,1
SHP00437,Supplier_D,Displays,1990,1782,0.99,0.2,10,2193,4827,8566.72,0.15,2553,0
SHP00438,Supplier_D,Processors,4577,1019,0.74,0.05,9,914,3497,14812.76,0.91,843,0
SHP00439,Supplier_C,Sensors,2285,603,0.88,0.18,4,1850,4479,16656.91,0.13,137,0
SHP00440,Supplier_C,Processors,2417,1951,0.76,0.06,23,2766,9757,1714.58,0.87,2615,1
SHP00441,Supplier_A,Sensors,3721,979,0.78,0.05,21,256,2935,13771.98,0.35,2464,0
SHP00442,Supplier_D,Processors,4591,1301,0.92,0.08,2,1859,7275,6134.3,0.11,1206,1
SHP00443,Supplier_A,Batteries,2611,243,0.98,0.1,26,899,1349,1954.64,0.29,729,1
SHP00444,Supplier_D,Displays,549,579,0.87,0.11,21,295,1098,10037.5,0.18,914,1
SHP00445,Supplier_D,Sensors,1454,894,0.95,0.23,28,1784,2769,3583.99,0.49,638,1
SHP00446,Supplier_C,Microchips,1393,1316,0.7,0.04,6,2047,2804,14871.65,0.95,2356,0
SHP00447,Supplier_C,Displays,2565,1462,0.71,0.05,4,2981,9112,14954.61,0.33,1760,0
SHP00448,Supplier_B,Microchips,3202,1349,0.87,0.08,5,2180,5170,16920.32,0.61,591,0
SHP00449,Supplier_C,Displays,1949,1523,0.81,0.31,26,366,1401,7862.59,0.89,2445,1
SHP00450,Supplier_B,Displays,3275,688,0.96,0.23,24,2742,9379,759.54,0.63,683,0
SHP00451,Supplier_B,Processors,4381,1660,0.79,0.26,25,2467,9330,5564.85,0.36,157,1
SHP00452,Supplier_B,Sensors,3299,1647,0.83,0.14,20,2846,1142,9622.33,0.99,1582,1
SHP00453,Supplier_B,Sensors,1333,527,0.85,0.09,16,1769,1220,14033.22,0.19,1754,0
SHP00454,Supplier_B,Displays,1537,529,0.78,0.03,20,2727,5240,7949.79,0.52,2049,0
SHP00455,Supplier_A,Batteries,3452,337,0.96,0.18,17,2277,8001,10952.94,0.8,2543,1
SHP00456,Supplier_C,Batteries,4130,747,0.83,0.21,24,1856,1387,10723.14,0.0,1497,1
SHP00457,Supplier_B,Microchips,352,1763,0.82,0.32,9,2699,6991,3717.16,0.7,2234,1
SHP00458,Supplier_D,Microchips,118,1751,0.95,0.31,15,649,1559,12649.47,0.27,1961,0
SHP00459,Supplier_C,Processors,2859,744,0.79,0.16,6,1156,2839,9065.41,0.17,710,1
SHP00460,Supplier_C,Displays,322,589,0.94,0.16,2,1605,2771,16254.41,0.27,1247,0
SHP00461,Supplier_B,Microchips,102,379,0.74,0.07,20,890,9556,13966.92,0.97,2121,0
SHP00462,Supplier_A,Microchips,1359,519,0.75,0.1,6,397,9608,2673.65,0.89,745,0
SHP00463,Supplier_B,Displays,4423,1832,0.98,0.33,4,1345,8676,10030.79,0.21,2430,1
SHP00464,Supplier_A,Processors,4694,898,0.94,0.07,18,380,3068,14198.64,0.12,2661,0
SHP00465,Supplier_D,Microchips,2668,583,0.81,0.34,8,659,7757,2196.73,0.36,928,0
SHP00466,Supplier_C,Processors,1985,516,0.89,0.19,18,1994,1516,15953.69,0.59,1795,0
SHP00467,Supplier_D,Sensors,1399,1026,0.97,0.17,27,793,1660,4829.09,0.87,2304,1
SHP00468,Supplier_A,Processors,2438,469,0.76,0.08,14,618,4416,10310.15,0.97,2373,0
SHP00469,Supplier_A,Batteries,1176,1681,0.72,0.24,23,1734,9521,18840.95,0.75,2980,0
SHP00470,Supplier_D,Batteries,3858,1195,0.86,0.17,23,2486,1377,11641.02,0.6,1778,1
SHP00471,Supplier_A,Processors,3281,811,0.74,0.14,15,1020,1159,8769.06,0.14,365,1
SHP00472,Supplier_D,Batteries,4910,1055,0.75,0.11,24,796,5174,632.5,0.07,1389,0
SHP00473,Supplier_C,Sensors,1047,940,0.96,0.04,13,2234,3199,3101.57,0.6,1411,0
SHP00474,Supplier_D,Displays,3838,357,0.7,0.19,12,1814,7276,11783.95,0.54,1415,0
SHP00475,Supplier_C,Batteries,2831,973,0.94,0.12,2,1434,2988,10129.59,0.85,572,1
SHP00476,Supplier_D,Batteries,4107,383,0.85,0.25,28,2379,7777,7594.67,0.32,2546,1
SHP00477,Supplier_A,Processors,969,1003,0.86,0.26,4,1275,7312,18502.71,0.04,1196,0
SHP00478,Supplier_D,Sensors,193,1493,0.89,0.13,13,1068,9168,6983.41,0.42,2675,0
SHP00479,Supplier_A,Displays,3087,1399,0.83,0.24,10,2841,1865,10974.44,0.97,1996,0
SHP00480,Supplier_D,Processors,4755,1071,0.73,0.11,3,2628,9582,11589.91,0.8,2321,0
SHP00481,Supplier_D,Processors,1875,1722,0.73,0.26,15,65,5915,10785.63,0.03,989,0
SHP00482,Supplier_B,Sensors,2360,838,0.92,0.03,6,617,7241,9812.92,0.87,1711,0
SHP00483,Supplier_A,Displays,535,881,0.76,0.07,4,2074,8135,7072.74,0.47,2438,0
SHP00484,Supplier_B,Sensors,4400,893,0.71,0.1,13,1663,2554,18220.89,0.36,480,1
SHP00485,Supplier_A,Displays,3244,1646,0.98,0.28,13,2127,5047,9290.66,0.35,2710,0
SHP00486,Supplier_B,Sensors,3687,299,0.98,0.04,22,1592,1131,10804.75,0.6,285,0
SHP00487,Supplier_C,Processors,176,1168,0.81,0.08,8,1981,4679,13301.32,0.53,1128,0
SHP00488,Supplier_D,Processors,915,1369,0.71,0.14,2,2761,7353,1819.29,0.66,2326,1
SHP00489,Supplier_A,Microchips,867,233,0.91,0.02,4,2972,4076,15735.12,0.57,1391,0
SHP00490,Supplier_A,Batteries,3785,1333,0.94,0.27,12,2119,2521,10493.89,0.14,2773,1
SHP00491,Supplier_D,Sensors,205,848,0.74,0.2,14,1504,4269,13314.95,0.26,2617,1
SHP00492,Supplier_A,Microchips,4016,1740,0.74,0.32,23,1752,1440,15554.24,0.84,1104,1
SHP00493,Supplier_A,Batteries,2973,235,0.94,0.03,24,2757,2203,17544.94,0.66,1191,1
SHP00494,Supplier_B,Sensors,3446,1482,0.97,0.11,11,1483,9432,8148.3,0.45,2254,0
SHP00495,Supplier_A,Displays,3248,1142,0.93,0.26,20,374,4391,16322.88,0.18,2718,0
SHP00496,Supplier_C,Batteries,3248,887,0.76,0.24,5,1371,4721,5547.32,0.01,620,1
SHP00497,Supplier_C,Processors,1565,1846,0.82,0.1,23,2278,7775,13376.55,0.31,1744,0
SHP00498,Supplier_D,Microchips,2687,676,0.87,0.22,6,171,8160,2502.79,0.05,754,0
SHP00499,Supplier_A,Batteries,344,908,0.75,0.28,12,2221,8875,890.59,0.48,141,0
SHP00500,Supplier_D,Batteries,2725,57,0.76,0.03,10,1526,2887,2367.38,0.82,2744,0
SHP00501,Supplier_C,Processors,3949,1338,0.78,0.26,14,315,5270,6727.96,0.29,1923,1
SHP00502,Supplier_A,Sensors,1505,832,0.85,0.1,29,77,9389,1106.34,0.85,947,0
SHP00503,Supplier_A,Displays,1081,1557,0.85,0.33,18,1332,8705,12794.58,0.7,1424,1
SHP00504,Supplier_D,Processors,3908,1834,0.94,0.2,16,2174,5194,6672.62,0.13,2408,0
SHP00505,Supplier_C,Displays,241,1690,0.92,0.03,14,481,1744,14859.33,0.64,1613,0
SHP00506,Supplier_A,Sensors,992,824,0.96,0.15,22,928,6546,1395.35,0.15,770,0
SHP00507,Supplier_D,Batteries,2499,1809,0.94,0.34,12,2991,1452,4725.68,0.65,2843,0
SHP00508,Supplier_C,Displays,4740,1913,0.77,0.26,2,1108,4262,8456.07,0.14,1380,1
SHP00509,Supplier_D,Microchips,3060,1056,0.8,0.12,9,485,8745,7961.71,0.39,928,0
SHP00510,Supplier_B,Microchips,2299,1444,0.85,0.21,24,1135,1498,3054.47,0.57,319,1
SHP00511,Supplier_A,Processors,1569,1856,0.7,0.22,6,2149,1140,19885.67,0.05,963,0
SHP00512,Supplier_B,Sensors,2800,726,0.96,0.03,23,2213,2714,6046.57,0.15,2132,0
SHP00513,Supplier_C,Processors,3105,1156,0.71,0.08,17,2144,1675,14560.13,0.32,1729,1
SHP00514,Supplier_B,Processors,4958,1880,0.79,0.2,5,2535,4505,4790.52,0.46,560,1
SHP00515,Supplier_B,Processors,3474,1719,0.87,0.15,26,150,4602,17618.1,0.86,389,1
SHP00516,Supplier_C,Microchips,4819,260,0.85,0.08,20,1352,7675,8061.29,0.19,1235,1
SHP00517,Supplier_D,Microchips,755,1386,0.89,0.27,19,2204,7504,18067.6,0.35,2329,0
SHP00518,Supplier_B,Processors,2868,1677,0.85,0.18,24,1032,5803,7165.78,0.48,2613,1
SHP00519,Supplier_D,Microchips,142,1410,0.77,0.12,3,2456,2730,668.55,0.3,323,0
SHP00520,Supplier_B,Sensors,2411,539,0.76,0.07,14,936,6976,10581.9,0.63,2545,0
SHP00521,Supplier_D,Processors,1760,1476,0.96,0.22,17,849,8811,10733.36,0.26,553,0
SHP00522,Supplier_C,Microchips,4791,688,0.78,0.24,23,1075,8028,2836.77,0.77,462,1
SHP00523,Supplier_B,Displays,2324,240,0.78,0.24,28,1565,4718,5081.79,0.51,2146,1
SHP00524,Supplier_C,Processors,2210,720,0.82,0.09,9,1953,8088,15778.16,0.09,1972,0
SHP00525,Supplier_B,Processors,1057,892,0.74,0.22,20,1963,2624,1216.74,0.63,2923,0
SHP00526,Supplier_C,Sensors,660,384,0.85,0.32,4,1345,2806,10045.77,0.57,2822,0
SHP00527,Supplier_C,Batteries,1430,1595,0.89,0.14,20,1217,9545,10842.96,0.34,1915,0
SHP00528,Supplier_B,Batteries,1412,1692,0.93,0.09,18,484,3933,13929.89,0.01,102,0
SHP00529,Supplier_B,Sensors,1921,1160,0.91,0.27,10,1524,1940,1230.4,0.2,692,1
